,BICYCLE_IND,PEDESTRIAN_IND,ROAD_DESCRIPTION_AT INTERSECTION,ROAD_DESCRIPTION_PARKING LOT,LIGHT_CONDITION_DARK-LIGHTED,LIGHT_CONDITION_DAY LIGHT
84470,0.0,0.0,1.0,0.0,0.0,1.0
46733,0.0,0.0,1.0,0.0,1.0,0.0
5239,0.0,0.0,0.0,0.0,0.0,1.0
23470,0.0,0.0,0.0,0.0,0.0,1.0
155114,0.0,0.25,0.0,0.0,0.0,1.0
158794,0.0,0.0,0.0,0.0,0.0,1.0
44038,0.0,0.0,1.0,0.0,0.0,1.0
86872,0.0,0.0,0.0,0.0,0.0,1.0
47251,0.0,0.0,1.0,0.0,0.0,1.0
135191,0.0,0.0,0.0,0.0,1.0,0.0
45146,0.0,0.0,0.0,0.0,0.0,1.0
156731,0.0,0.0,0.0,0.0,0.0,1.0
94142,0.0,0.0,0.0,0.0,1.0,0.0
146321,0.0,0.0,1.0,0.0,1.0,0.0
83199,0.0,0.0,0.0,0.0,1.0,0.0
145042,0.0,0.0,1.0,0.0,0.0,1.0
119715,0.0,0.0,0.0,0.0,0.0,1.0
91695,0.0,0.0,0.0,0.0,0.0,1.0
158066,0.0,0.0,1.0,0.0,0.0,0.0
148918,0.0,0.0,0.0,0.0,0.0,1.0
33317,0.0,0.0,1.0,0.0,1.0,0.0
148745,0.0,0.0,0.0,0.0,1.0,0.0
70043,0.0,0.0,0.0,0.0,0.0,0.0
84908,0.0,0.0,0.0,0.0,0.0,1.0
85237,0.0,0.0,1.0,0.0,0.0,1.0
58215,0.0,0.0,0.0,0.0,1.0,0.0
36934,0.0,0.0,0.0,0.0,0.0,1.0
109337,0.0,0.0,0.0,0.0,0.0,1.0
24615,0.0,0.0,0.0,0.0,0.0,1.0
123247,0.0,0.0,0.0,0.0,1.0,0.0
62954,0.0,0.0,1.0,0.0,1.0,0.0
26597,0.0,0.0,0.0,0.0,0.0,1.0
50289,0.0,0.0,0.0,0.0,0.0,1.0
40739,0.0,0.0,1.0,0.0,1.0,0.0
80562,0.0,0.0,0.0,0.0,0.0,1.0
136304,0.0,0.0,1.0,0.0,0.0,1.0
89686,0.0,0.0,1.0,0.0,0.0,1.0
10231,0.0,0.0,1.0,0.0,0.0,1.0
67880,0.0,0.0,1.0,0.0,0.0,1.0
822,0.0,0.0,0.0,0.0,0.0,1.0
140400,0.0,0.0,0.0,0.0,0.0,1.0
7855,0.0,0.0,1.0,0.0,0.0,1.0
5171,0.0,0.0,0.0,0.0,0.0,1.0
78466,0.0,0.0,0.0,0.0,1.0,0.0
106652,0.0,0.0,1.0,0.0,0.0,1.0
54099,0.0,0.0,1.0,0.0,0.0,1.0
61274,0.0,0.0,1.0,0.0,0.0,0.0
122808,0.0,0.0,0.0,1.0,0.0,1.0
102916,0.0,0.0,0.0,0.0,1.0,0.0
67833,0.0,0.0,1.0,0.0,0.0,0.0
74233,0.0,0.0,1.0,0.0,0.0,1.0
96487,0.0,0.0,0.0,1.0,0.0,1.0
116682,0.0,0.0,0.0,0.0,0.0,1.0
40943,0.0,0.0,1.0,0.0,1.0,0.0
70856,0.0,0.0,1.0,0.0,0.0,1.0
35202,0.0,0.0,0.0,0.0,1.0,0.0
127337,0.0,0.0,0.0,0.0,1.0,0.0
15255,0.0,0.0,0.0,0.0,0.0,1.0
147559,0.0,0.0,0.0,0.0,0.0,1.0
132092,0.0,0.0,0.0,0.0,0.0,1.0
59100,0.0,0.0,1.0,0.0,0.0,1.0
65585,0.0,0.0,1.0,0.0,0.0,1.0
101705,0.0,0.0,0.0,0.0,0.0,1.0
88255,0.0,0.0,0.0,0.0,0.0,1.0
146528,0.0,0.0,0.0,0.0,1.0,0.0
68356,0.0,0.0,0.0,0.0,0.0,1.0
155037,0.0,0.0,1.0,0.0,1.0,0.0
153212,0.0,0.0,0.0,0.0,0.0,1.0
39974,0.0,0.0,0.0,0.0,0.0,0.0
34899,0.0,0.0,0.0,0.0,1.0,0.0
83203,0.0,0.0,0.0,0.0,0.0,1.0
47482,0.0,0.0,0.0,0.0,0.0,1.0
22142,0.0,0.0,0.0,0.0,0.0,1.0
122027,0.0,0.0,1.0,0.0,1.0,0.0
44491,0.0,0.0,0.0,0.0,0.0,1.0
128337,0.0,0.0,0.0,0.0,1.0,0.0
27896,0.0,0.0,1.0,0.0,0.0,1.0
74477,0.0,0.0,0.0,0.0,0.0,1.0
82282,0.0,0.0,0.0,0.0,0.0,1.0
16221,0.0,0.0,1.0,0.0,0.0,1.0
101441,0.0,0.0,0.0,0.0,1.0,0.0
53170,0.0,0.0,1.0,0.0,0.0,0.0
97485,0.0,0.0,1.0,0.0,0.0,1.0
105923,0.0,0.0,0.0,0.0,1.0,0.0
41863,0.0,0.0,1.0,0.0,0.0,0.0
114687,0.0,0.0,1.0,0.0,0.0,1.0
109169,0.0,0.0,0.0,0.0,1.0,0.0
79263,0.0,0.0,0.0,1.0,0.0,1.0
14452,0.0,0.0,1.0,0.0,0.0,1.0
29361,0.0,0.0,1.0,0.0,0.0,1.0
128548,0.0,0.0,0.0,0.0,0.0,1.0
160134,0.0,0.0,1.0,0.0,0.0,0.0
11883,0.0,0.0,0.0,0.0,0.0,1.0
59576,0.0,0.0,1.0,0.0,0.0,1.0
96658,0.0,0.0,0.0,1.0,0.0,1.0
23924,0.0,0.0,0.0,0.0,0.0,1.0
142287,0.0,0.0,1.0,0.0,0.0,1.0
34226,0.0,0.0,0.0,0.0,0.0,1.0
120829,0.0,0.0,0.0,0.0,0.0,1.0
72447,0.0,0.0,0.0,0.0,1.0,0.0
79471,0.0,0.0,0.0,0.0,0.0,1.0
37612,0.25,0.0,1.0,0.0,0.0,0.0
68804,0.0,0.0,0.0,0.0,0.0,1.0
147997,0.0,0.0,0.0,0.0,0.0,1.0
55203,0.0,0.0,0.0,0.0,1.0,0.0
52465,0.0,0.0,1.0,0.0,1.0,0.0
6938,0.0,0.0,0.0,0.0,0.0,1.0
82091,0.0,0.0,1.0,0.0,0.0,1.0
8463,0.0,0.0,1.0,0.0,0.0,1.0
29270,0.0,0.0,0.0,0.0,0.0,1.0
154493,0.0,0.0,0.0,1.0,0.0,1.0
38845,0.0,0.0,0.0,0.0,1.0,0.0
6303,0.25,0.0,1.0,0.0,0.0,1.0
108684,0.0,0.0,1.0,0.0,1.0,0.0
912,0.0,0.0,0.0,0.0,0.0,1.0
69728,0.0,0.0,0.0,0.0,0.0,1.0
90259,0.0,0.0,1.0,0.0,0.0,1.0
3617,0.0,0.0,0.0,0.0,0.0,1.0
133805,0.0,0.0,0.0,0.0,0.0,1.0
8634,0.0,0.0,0.0,0.0,1.0,0.0
118611,0.0,0.0,0.0,0.0,0.0,1.0
50780,0.0,0.0,1.0,0.0,1.0,0.0
143193,0.0,0.0,0.0,0.0,0.0,1.0
10932,0.0,0.0,0.0,0.0,1.0,0.0
65578,0.0,0.0,1.0,0.0,0.0,1.0
106046,0.0,0.0,0.0,0.0,0.0,1.0
151604,0.0,0.0,0.0,1.0,0.0,1.0
159700,0.0,0.0,0.0,0.0,0.0,1.0
11582,0.0,0.0,0.0,0.0,0.0,1.0
141100,0.0,0.0,0.0,0.0,0.0,1.0
151293,0.0,0.0,0.0,0.0,1.0,0.0
76650,0.0,0.0,0.0,0.0,0.0,1.0
159573,0.0,0.0,0.0,0.0,1.0,0.0
42541,0.0,0.0,0.0,0.0,1.0,0.0
101544,0.0,0.0,1.0,0.0,1.0,0.0
13222,0.0,0.0,0.0,0.0,0.0,1.0
129239,0.0,0.0,0.0,0.0,0.0,1.0
12259,0.0,0.5,1.0,0.0,0.0,1.0
155547,0.0,0.0,0.0,0.0,0.0,1.0
15749,0.0,0.0,0.0,0.0,0.0,1.0
43654,0.0,0.0,0.0,0.0,0.0,1.0
95826,0.0,0.0,1.0,0.0,0.0,0.0
75178,0.0,0.0,0.0,1.0,0.0,1.0
116480,0.0,0.0,0.0,0.0,0.0,1.0
28963,0.0,0.25,0.0,0.0,0.0,1.0
112953,0.0,0.0,0.0,0.0,0.0,1.0
29698,0.0,0.0,1.0,0.0,1.0,0.0
74027,0.0,0.0,0.0,0.0,1.0,0.0
67584,0.0,0.0,0.0,0.0,0.0,1.0
153872,0.0,0.0,0.0,0.0,1.0,0.0
52512,0.0,0.0,0.0,0.0,0.0,1.0
27891,0.0,0.0,0.0,0.0,1.0,0.0
90923,0.0,0.0,1.0,0.0,0.0,1.0
74650,0.0,0.0,0.0,0.0,1.0,0.0
112606,0.0,0.0,0.0,0.0,1.0,0.0
73162,0.0,0.0,0.0,0.0,0.0,1.0
1430,0.0,0.0,0.0,0.0,1.0,0.0
14467,0.0,0.0,0.0,0.0,1.0,0.0
65697,0.0,0.0,1.0,0.0,0.0,1.0
45005,0.0,0.0,0.0,0.0,0.0,1.0
131941,0.0,0.0,0.0,0.0,0.0,1.0
110793,0.0,0.0,0.0,1.0,0.0,1.0
88668,0.0,0.0,0.0,0.0,0.0,1.0
129797,0.0,0.0,0.0,0.0,0.0,1.0
103853,0.0,0.0,1.0,0.0,0.0,1.0
94157,0.0,0.0,0.0,0.0,0.0,1.0
84255,0.0,0.0,0.0,0.0,1.0,0.0
39941,0.0,0.0,1.0,0.0,0.0,1.0
134722,0.0,0.0,0.0,0.0,0.0,1.0
138983,0.0,0.0,1.0,0.0,0.0,1.0
11052,0.0,0.0,0.0,0.0,1.0,0.0
95581,0.0,0.0,0.0,0.0,1.0,0.0
140195,0.0,0.0,0.0,0.0,0.0,1.0
99534,0.0,0.0,1.0,0.0,0.0,1.0
80458,0.0,0.0,1.0,0.0,0.0,0.0
131039,0.0,0.0,0.0,1.0,0.0,1.0
9251,0.0,0.0,0.0,0.0,0.0,0.0
139973,0.0,0.0,1.0,0.0,0.0,1.0
144385,0.0,0.0,0.0,0.0,0.0,1.0
77504,0.0,0.0,0.0,0.0,0.0,1.0
75714,0.0,0.0,1.0,0.0,0.0,1.0
65618,0.0,0.0,0.0,0.0,0.0,1.0
88455,0.0,0.0,0.0,0.0,0.0,0.0
2867,0.0,0.0,0.0,0.0,0.0,1.0
4594,0.0,0.0,0.0,0.0,0.0,1.0
114163,0.0,0.0,0.0,0.0,0.0,1.0
47925,0.0,0.0,1.0,0.0,0.0,1.0
122424,0.0,0.0,0.0,0.0,1.0,0.0
106683,0.0,0.0,0.0,0.0,0.0,1.0
94894,0.0,0.0,0.0,0.0,0.0,1.0
104596,0.0,0.0,0.0,0.0,0.0,1.0
110320,0.0,0.0,0.0,1.0,0.0,1.0
58138,0.0,0.0,0.0,1.0,1.0,0.0
116472,0.0,0.0,1.0,0.0,0.0,1.0
44947,0.0,0.0,0.0,0.0,0.0,1.0
91693,0.0,0.0,0.0,0.0,0.0,1.0
95978,0.0,0.0,0.0,0.0,0.0,1.0
42510,0.0,0.0,0.0,0.0,0.0,0.0
146112,0.0,0.0,1.0,0.0,0.0,1.0
158190,0.0,0.0,0.0,0.0,1.0,0.0
66912,0.0,0.0,0.0,0.0,1.0,0.0
49438,0.0,0.0,0.0,0.0,0.0,0.0
124590,0.0,0.0,0.0,0.0,0.0,1.0
151818,0.0,0.0,0.0,0.0,0.0,1.0
62115,0.0,0.0,0.0,0.0,0.0,1.0
119284,0.0,0.0,0.0,0.0,1.0,0.0
130886,0.0,0.0,0.0,0.0,0.0,1.0
110717,0.0,0.0,0.0,0.0,0.0,1.0
84547,0.0,0.0,1.0,0.0,0.0,1.0
50647,0.0,0.0,0.0,0.0,1.0,0.0
152232,0.0,0.0,0.0,0.0,0.0,1.0
34927,0.0,0.0,0.0,0.0,1.0,0.0
54549,0.0,0.0,1.0,0.0,0.0,1.0
58505,0.0,0.0,1.0,0.0,0.0,1.0
117150,0.0,0.0,1.0,0.0,1.0,0.0
104975,0.0,0.0,1.0,0.0,0.0,1.0
22047,0.0,0.0,0.0,0.0,0.0,1.0
44741,0.0,0.0,0.0,0.0,0.0,1.0
88508,0.0,0.0,0.0,0.0,0.0,1.0
84715,0.0,0.0,1.0,0.0,0.0,1.0
67312,0.0,0.0,1.0,0.0,0.0,1.0
42700,0.0,0.0,0.0,0.0,0.0,1.0
8896,0.0,0.0,1.0,0.0,0.0,1.0
110711,0.0,0.0,0.0,0.0,0.0,1.0
71635,0.0,0.0,1.0,0.0,0.0,1.0
148110,0.0,0.0,1.0,0.0,0.0,0.0
23852,0.0,0.0,0.0,0.0,0.0,1.0
35378,0.0,0.0,0.0,0.0,1.0,0.0
87456,0.0,0.0,0.0,0.0,1.0,0.0
36672,0.0,0.0,0.0,0.0,0.0,1.0
137037,0.0,0.0,0.0,0.0,0.0,1.0
107995,0.0,0.0,0.0,0.0,0.0,1.0
49326,0.0,0.0,0.0,0.0,0.0,1.0
45705,0.0,0.0,0.0,0.0,0.0,1.0
147572,0.0,0.0,0.0,0.0,0.0,1.0
61037,0.0,0.0,0.0,0.0,1.0,0.0
25686,0.25,0.0,0.0,0.0,0.0,1.0
127796,0.0,0.0,0.0,0.0,0.0,1.0
75461,0.0,0.0,0.0,0.0,0.0,1.0
4386,0.0,0.0,0.0,0.0,0.0,1.0
51616,0.0,0.25,1.0,0.0,1.0,0.0
131068,0.0,0.0,0.0,0.0,0.0,1.0
154246,0.0,0.0,0.0,0.0,0.0,1.0
129534,0.0,0.0,0.0,0.0,0.0,0.0
23713,0.0,0.0,0.0,0.0,0.0,1.0
11241,0.0,0.0,1.0,0.0,1.0,0.0
5056,0.0,0.0,1.0,0.0,0.0,1.0
20967,0.0,0.0,0.0,0.0,0.0,1.0
59737,0.0,0.0,0.0,0.0,0.0,1.0
153141,0.0,0.0,0.0,0.0,0.0,1.0
68426,0.0,0.0,0.0,0.0,0.0,1.0
16372,0.0,0.0,1.0,0.0,0.0,0.0
71627,0.0,0.0,0.0,0.0,0.0,1.0
35777,0.0,0.0,1.0,0.0,0.0,1.0
13446,0.0,0.0,0.0,0.0,0.0,1.0
146651,0.0,0.0,0.0,0.0,0.0,1.0
103123,0.0,0.0,0.0,0.0,0.0,1.0
64876,0.0,0.0,0.0,0.0,0.0,1.0
107805,0.0,0.0,0.0,1.0,0.0,1.0
111479,0.0,0.0,1.0,0.0,0.0,0.0
102309,0.0,0.25,0.0,0.0,0.0,1.0
108094,0.0,0.0,0.0,0.0,0.0,1.0
11280,0.0,0.0,0.0,0.0,0.0,1.0
100849,0.0,0.0,0.0,0.0,0.0,1.0
49021,0.0,0.0,0.0,0.0,0.0,1.0
153059,0.0,0.0,0.0,0.0,0.0,1.0
100941,0.0,0.0,0.0,0.0,0.0,1.0
62099,0.0,0.0,1.0,0.0,0.0,1.0
12168,0.0,0.0,1.0,0.0,0.0,1.0
40625,0.0,0.0,1.0,0.0,1.0,0.0
148681,0.0,0.0,1.0,0.0,0.0,1.0
143717,0.0,0.0,1.0,0.0,1.0,0.0
159595,0.0,0.0,1.0,0.0,1.0,0.0
37294,0.25,0.0,1.0,0.0,0.0,1.0
149195,0.0,0.0,0.0,0.0,0.0,1.0
13640,0.0,0.0,0.0,0.0,0.0,1.0
6446,0.0,0.0,0.0,0.0,0.0,1.0
157285,0.0,0.0,0.0,0.0,1.0,0.0
76188,0.0,0.0,0.0,1.0,0.0,1.0
57824,0.0,0.0,0.0,0.0,0.0,1.0
31847,0.0,0.0,0.0,1.0,1.0,0.0
74779,0.0,0.0,0.0,0.0,1.0,0.0
91007,0.0,0.0,0.0,0.0,1.0,0.0
141686,0.0,0.0,1.0,0.0,1.0,0.0
47902,0.0,0.0,0.0,0.0,0.0,1.0
55297,0.0,0.0,0.0,0.0,0.0,1.0
1253,0.0,0.0,1.0,0.0,0.0,1.0
96190,0.0,0.0,0.0,0.0,0.0,1.0
154733,0.0,0.0,0.0,0.0,0.0,1.0
36646,0.0,0.0,1.0,0.0,0.0,0.0
75009,0.0,0.0,1.0,0.0,1.0,0.0
97675,0.0,0.0,0.0,1.0,0.0,1.0
80069,0.0,0.0,1.0,0.0,0.0,1.0
6489,0.0,0.0,1.0,0.0,0.0,1.0
129136,0.0,0.0,0.0,0.0,0.0,1.0
123739,0.0,0.0,0.0,0.0,0.0,1.0
132222,0.0,0.0,0.0,1.0,1.0,0.0
35111,0.0,0.0,0.0,0.0,0.0,1.0
95805,0.0,0.0,0.0,0.0,0.0,1.0
63285,0.0,0.0,0.0,0.0,0.0,1.0
66032,0.0,0.0,0.0,0.0,0.0,1.0
104784,0.0,0.0,1.0,0.0,0.0,1.0
80246,0.0,0.0,0.0,1.0,0.0,1.0
137869,0.0,0.0,1.0,0.0,1.0,0.0
87452,0.0,0.0,0.0,0.0,0.0,1.0
33785,0.0,0.0,0.0,0.0,0.0,1.0
110801,0.0,0.0,0.0,0.0,0.0,1.0
7683,0.0,0.0,1.0,0.0,1.0,0.0
19426,0.0,0.0,0.0,1.0,1.0,0.0
49886,0.0,0.0,1.0,0.0,0.0,1.0
44135,0.0,0.0,1.0,0.0,0.0,1.0
33393,0.0,0.0,0.0,0.0,1.0,0.0
122229,0.0,0.0,1.0,0.0,1.0,0.0
56433,0.0,0.0,0.0,0.0,1.0,0.0
38236,0.0,0.0,0.0,0.0,1.0,0.0
50210,0.0,0.0,1.0,0.0,0.0,1.0
78646,0.0,0.0,0.0,0.0,1.0,0.0
115721,0.0,0.0,0.0,0.0,0.0,0.0
157699,0.0,0.0,0.0,1.0,0.0,1.0
19118,0.0,0.0,0.0,0.0,0.0,1.0
104111,0.0,0.0,1.0,0.0,1.0,0.0
93104,0.0,0.0,1.0,0.0,0.0,1.0
155136,0.0,0.0,0.0,0.0,0.0,1.0
82366,0.0,0.0,1.0,0.0,0.0,1.0
65649,0.0,0.0,1.0,0.0,0.0,1.0
131910,0.0,0.0,1.0,0.0,0.0,0.0
147873,0.0,0.0,0.0,0.0,1.0,0.0
51067,0.0,0.0,0.0,0.0,0.0,1.0
148309,0.0,0.0,0.0,0.0,0.0,1.0
128616,0.0,0.0,0.0,0.0,1.0,0.0
146242,0.0,0.0,0.0,0.0,0.0,1.0
99062,0.0,0.0,0.0,0.0,0.0,1.0
72382,0.0,0.0,0.0,1.0,0.0,1.0
20078,0.0,0.0,0.0,1.0,0.0,1.0
54992,0.0,0.0,0.0,0.0,1.0,0.0
26986,0.0,0.0,0.0,0.0,0.0,1.0
84955,0.0,0.0,0.0,0.0,0.0,1.0
37455,0.0,0.0,0.0,0.0,1.0,0.0
969,0.0,0.0,0.0,0.0,0.0,1.0
39280,0.0,0.0,0.0,0.0,1.0,0.0
5818,0.0,0.0,0.0,0.0,0.0,0.0
11270,0.0,0.0,0.0,0.0,0.0,0.0
35659,0.0,0.0,0.0,0.0,0.0,0.0
7139,0.0,0.0,0.0,1.0,0.0,1.0
31290,0.0,0.0,0.0,0.0,0.0,1.0
106319,0.0,0.0,1.0,0.0,0.0,0.0
33480,0.0,0.0,1.0,0.0,0.0,1.0
65559,0.0,0.0,0.0,0.0,0.0,1.0
108201,0.0,0.0,0.0,0.0,0.0,1.0
143716,0.0,0.0,0.0,0.0,0.0,1.0
44652,0.0,0.25,0.0,0.0,0.0,1.0
12114,0.0,0.0,0.0,0.0,1.0,0.0
34395,0.0,0.0,0.0,0.0,0.0,1.0
126134,0.0,0.0,1.0,0.0,0.0,1.0
29708,0.0,0.0,0.0,0.0,0.0,1.0
2735,0.0,0.0,0.0,0.0,0.0,1.0
153222,0.0,0.0,1.0,0.0,1.0,0.0
87686,0.0,0.0,0.0,0.0,0.0,1.0
17386,0.0,0.0,0.0,0.0,0.0,1.0
37317,0.0,0.0,0.0,0.0,0.0,1.0
26174,0.0,0.0,0.0,0.0,1.0,0.0
136306,0.0,0.0,1.0,0.0,0.0,1.0
82788,0.0,0.0,0.0,0.0,0.0,1.0
135975,0.0,0.0,0.0,0.0,1.0,0.0
89157,0.0,0.0,0.0,0.0,0.0,1.0
2189,0.0,0.0,0.0,0.0,1.0,0.0
72738,0.0,0.0,0.0,0.0,1.0,0.0
109245,0.0,0.0,0.0,0.0,0.0,1.0
68723,0.0,0.0,0.0,0.0,0.0,1.0
6071,0.0,0.0,1.0,0.0,1.0,0.0
58249,0.0,0.25,1.0,0.0,1.0,0.0
126781,0.0,0.0,0.0,0.0,0.0,1.0
125557,0.0,0.0,0.0,0.0,0.0,1.0
160046,0.0,0.0,0.0,0.0,0.0,1.0
147461,0.0,0.0,0.0,0.0,0.0,1.0
6591,0.0,0.0,0.0,0.0,0.0,1.0
61048,0.0,0.0,0.0,1.0,0.0,1.0
148495,0.0,0.0,1.0,0.0,0.0,1.0
60086,0.0,0.0,0.0,0.0,0.0,1.0
132304,0.0,0.0,0.0,0.0,0.0,1.0
109640,0.0,0.0,1.0,0.0,0.0,1.0
152390,0.0,0.0,1.0,0.0,0.0,0.0
52171,0.0,0.0,0.0,0.0,0.0,1.0
21320,0.0,0.0,1.0,0.0,0.0,1.0
57861,0.0,0.0,0.0,0.0,0.0,1.0
117743,0.0,0.0,0.0,0.0,0.0,1.0
41649,0.0,0.0,0.0,0.0,0.0,1.0
112582,0.0,0.0,0.0,1.0,0.0,1.0
102572,0.0,0.0,0.0,0.0,0.0,1.0
77840,0.0,0.0,0.0,0.0,1.0,0.0
5244,0.0,0.0,0.0,0.0,0.0,1.0
9831,0.0,0.0,0.0,0.0,1.0,0.0
77957,0.0,0.0,0.0,0.0,0.0,1.0
61576,0.0,0.0,1.0,0.0,0.0,1.0
113818,0.0,0.0,0.0,0.0,0.0,1.0
4313,0.0,0.0,0.0,0.0,1.0,0.0
156319,0.0,0.0,0.0,0.0,0.0,1.0
24536,0.0,0.0,0.0,0.0,0.0,1.0
95598,0.0,0.0,0.0,0.0,1.0,0.0
141188,0.0,0.0,0.0,0.0,0.0,1.0
29017,0.0,0.0,0.0,0.0,0.0,1.0
154968,0.0,0.0,0.0,0.0,0.0,1.0
11338,0.0,0.0,1.0,0.0,0.0,1.0
153747,0.0,0.0,1.0,0.0,0.0,1.0
19841,0.0,0.0,0.0,0.0,1.0,0.0
96285,0.0,0.25,1.0,0.0,0.0,1.0
11281,0.0,0.0,1.0,0.0,0.0,1.0
100050,0.0,0.25,0.0,0.0,0.0,1.0
98968,0.0,0.0,0.0,0.0,1.0,0.0
100482,0.0,0.0,0.0,0.0,0.0,1.0
137781,0.0,0.0,0.0,0.0,0.0,1.0
22890,0.0,0.0,1.0,0.0,0.0,1.0
152362,0.0,0.0,1.0,0.0,0.0,1.0
104999,0.0,0.0,0.0,0.0,0.0,1.0
78739,0.0,0.0,0.0,0.0,0.0,1.0
69450,0.0,0.0,1.0,0.0,0.0,1.0
16109,0.0,0.0,1.0,0.0,0.0,1.0
39727,0.0,0.0,0.0,0.0,0.0,1.0
37076,0.0,0.0,1.0,0.0,1.0,0.0
121621,0.0,0.0,0.0,0.0,1.0,0.0
108071,0.0,0.0,0.0,0.0,0.0,1.0
63376,0.0,0.0,1.0,0.0,1.0,0.0
38194,0.0,0.0,0.0,0.0,0.0,1.0
78092,0.0,0.0,0.0,0.0,0.0,1.0
145048,0.0,0.0,0.0,0.0,0.0,1.0
92109,0.0,0.0,0.0,0.0,1.0,0.0
28558,0.0,0.0,1.0,0.0,0.0,1.0
159683,0.0,0.0,0.0,0.0,0.0,1.0
122156,0.0,0.0,1.0,0.0,0.0,1.0
102598,0.0,0.0,1.0,0.0,0.0,1.0
137905,0.0,0.0,1.0,0.0,1.0,0.0
101351,0.0,0.0,0.0,0.0,0.0,1.0
33351,0.0,0.0,0.0,0.0,1.0,0.0
143836,0.0,0.0,1.0,0.0,1.0,0.0
58175,0.0,0.0,0.0,1.0,0.0,1.0
13582,0.0,0.0,0.0,0.0,0.0,1.0
158992,0.0,0.0,1.0,0.0,1.0,0.0
131349,0.0,0.0,1.0,0.0,1.0,0.0
87251,0.0,0.0,1.0,0.0,0.0,1.0
55423,0.0,0.0,1.0,0.0,0.0,1.0
86255,0.0,0.0,0.0,0.0,0.0,1.0
99450,0.0,0.0,0.0,0.0,0.0,1.0
41273,0.0,0.0,0.0,0.0,0.0,1.0
81506,0.0,0.0,0.0,0.0,0.0,0.0
137007,0.0,0.0,0.0,0.0,0.0,1.0
30410,0.0,0.0,0.0,0.0,0.0,1.0
122149,0.0,0.0,1.0,0.0,1.0,0.0
136075,0.0,0.0,1.0,0.0,0.0,1.0
123558,0.0,0.0,0.0,0.0,0.0,1.0
54207,0.0,0.0,0.0,1.0,0.0,1.0
77175,0.0,0.0,0.0,0.0,0.0,0.0
75337,0.0,0.0,0.0,0.0,0.0,0.0
68036,0.0,0.0,0.0,0.0,0.0,1.0
65080,0.0,0.0,0.0,0.0,1.0,0.0
4603,0.0,0.0,1.0,0.0,0.0,1.0
77896,0.0,0.0,0.0,0.0,1.0,0.0
107430,0.0,0.0,0.0,0.0,0.0,1.0
68465,0.0,0.0,1.0,0.0,0.0,1.0
45023,0.0,0.0,0.0,1.0,0.0,1.0
60048,0.0,0.0,1.0,0.0,0.0,1.0
109827,0.0,0.0,0.0,0.0,0.0,1.0
136963,0.0,0.0,1.0,0.0,0.0,1.0
80895,0.0,0.0,0.0,0.0,0.0,1.0
21858,0.0,0.0,0.0,0.0,0.0,1.0
85314,0.0,0.0,0.0,0.0,0.0,1.0
106013,0.0,0.0,1.0,0.0,1.0,0.0
54283,0.0,0.0,0.0,0.0,0.0,1.0
85981,0.0,0.0,0.0,0.0,0.0,1.0
72842,0.0,0.0,0.0,1.0,0.0,0.0
40309,0.0,0.0,0.0,1.0,1.0,0.0
138150,0.0,0.0,1.0,0.0,0.0,1.0
23281,0.0,0.0,0.0,1.0,1.0,0.0
68845,0.0,0.0,0.0,0.0,0.0,1.0
53119,0.0,0.0,1.0,0.0,1.0,0.0
72400,0.0,0.0,0.0,0.0,0.0,1.0
100354,0.0,0.0,0.0,0.0,0.0,1.0
72225,0.0,0.0,0.0,0.0,0.0,1.0
12665,0.0,0.0,1.0,0.0,0.0,1.0
127141,0.0,0.0,0.0,0.0,0.0,1.0
9663,0.0,0.0,0.0,0.0,1.0,0.0
44161,0.0,0.0,1.0,0.0,0.0,1.0
124972,0.0,0.0,0.0,0.0,0.0,1.0
17434,0.0,0.0,0.0,1.0,0.0,1.0
113502,0.0,0.0,0.0,0.0,0.0,1.0
35770,0.0,0.0,0.0,0.0,0.0,1.0
72494,0.0,0.0,0.0,0.0,0.0,1.0
6891,0.0,0.0,1.0,0.0,0.0,1.0
61419,0.0,0.0,1.0,0.0,0.0,1.0
115274,0.0,0.0,0.0,1.0,0.0,1.0
20690,0.0,0.0,0.0,0.0,0.0,1.0
80911,0.0,0.0,0.0,0.0,0.0,1.0
12663,0.0,0.0,0.0,0.0,0.0,1.0
48924,0.0,0.0,1.0,0.0,0.0,1.0
137444,0.0,0.0,0.0,1.0,1.0,0.0
99280,0.0,0.0,0.0,0.0,0.0,1.0
36374,0.0,0.0,0.0,0.0,0.0,1.0
140618,0.0,0.0,0.0,0.0,0.0,1.0
148712,0.0,0.0,1.0,0.0,1.0,0.0
65603,0.0,0.0,0.0,0.0,0.0,0.0
85289,0.0,0.0,1.0,0.0,0.0,1.0
133275,0.0,0.0,0.0,0.0,0.0,1.0
79090,0.0,0.0,1.0,0.0,1.0,0.0
138628,0.0,0.0,1.0,0.0,0.0,1.0
57107,0.0,0.0,0.0,0.0,1.0,0.0
87943,0.0,0.0,1.0,0.0,0.0,1.0
142829,0.0,0.0,0.0,0.0,0.0,1.0
38387,0.0,0.0,0.0,1.0,0.0,1.0
35531,0.0,0.0,0.0,0.0,1.0,0.0
113099,0.0,0.0,0.0,0.0,0.0,1.0
19113,0.0,0.0,0.0,0.0,0.0,1.0
68984,0.0,0.0,0.0,0.0,0.0,1.0
62877,0.0,0.0,0.0,1.0,0.0,1.0
18278,0.0,0.0,1.0,0.0,0.0,1.0
128650,0.0,0.0,1.0,0.0,0.0,1.0
